[14:48:59] INFO: [grid] start items=96 tile=150 size=150x150
[14:49:10] DEBUG: [local] hit 823012694.png size=(420, 420)
[14:49:10] DEBUG: [local] hit 20722130.png size=(420, 420)
[14:49:10] DEBUG: [local] hit 20010377.png size=(420, 420)
[14:49:10] DEBUG: [local] hit 301827237.png size=(420, 420)
[14:49:10] DEBUG: [local] hit 301827199.png size=(420, 420)
[14:49:10] DEBUG: [local] hit 86487766.png size=(420, 420)
[14:49:10] DEBUG: [local] hit 2499652255.png size=(420, 420)
[14:49:10] DEBUG: [local] hit 7699174.png size=(420, 420)
[14:49:10] DEBUG: [local] hit 301826957.png size=(420, 420)
[14:49:10] DEBUG: [local] hit 301827089.png size=(420, 420)
[14:49:10] DEBUG: [local] hit 2493587489.png size=(420, 420)
[14:49:10] DEBUG: [local] hit 301827157.png size=(420, 420)
[14:49:10] DEBUG: [local] hit 86487700.png size=(420, 420)
[14:49:10] DEBUG: [local] hit 144075659.png size=(420, 420)
[14:49:10] INFO: [thumb] input=19 local_hits=19 need_fetch=0 size=150x150
[14:49:10] INFO: [grid] done items=19 tile=150 bytes=155645
[14:49:11] INFO: [grid] start items=4 tile=150 size=150x150
[14:49:11] DEBUG: [local] hit 83021250.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 168141301.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 121946387.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 12187348.png size=(420, 420)
[14:49:11] INFO: [thumb] input=4 local_hits=4 need_fetch=0 size=150x150
[14:49:11] INFO: [grid] done items=4 tile=150 bytes=79678
[14:49:11] INFO: [grid] start items=137 tile=150 size=150x150
[14:49:11] DEBUG: [local] hit 191101707.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 77359955.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 212967757.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 323476364.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 17107876353.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 17040087925.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 17877340.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 17684662129.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 17861666862.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 12239280049.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 13398534958.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 6310159312.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 17604606690.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 16052493267.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 8022090494.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 101101069513501.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 15643990825.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 10928435480.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 13481555913.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 8923165409.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 14892639364.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 16909964287.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 15602894504.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 17364092576.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 17163347147.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 15789883432.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 92773940107398.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 75701677800557.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 9033937039.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 79095104275765.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 121619994846642.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 87719366970131.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 78833913249410.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 17391547393.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 18767340145.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 18572878878.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 16090255087.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 18322375014.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 14475560411.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 13947637744.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 17082940427.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 14282300628.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 13947711266.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 8918751779.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 14649408431.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 10796737619.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 301819935.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 301819845.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 62724852.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 2492675286.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 2499654059.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 3963874672.png size=(420, 420)
[14:49:11] DEBUG: [local] hit 4637254498.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 4637267557.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 11625086208.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 7193454569.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9243987340.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 376526888.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 376527350.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 451220849.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 451221329.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 1103003368.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 2956239660.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 3814474927.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 3814476174.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 6993758617.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 7193397693.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 7193401217.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 7193405096.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 7193419595.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 7193424874.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 7193437847.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 7193442167.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 7193444640.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 7193445686.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 7193448258.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 7193448988.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 7193449810.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 7193450455.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 7193451306.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9174354743.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9174355709.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9243976603.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9243983205.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9243992729.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9243995099.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9244008307.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9244010432.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9244024443.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9244029916.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9244033194.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9244057408.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9244060144.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9244064248.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9244067444.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9244070571.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9244082349.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9244089488.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9244097555.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9244114211.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9244122897.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9244125859.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9244131570.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9244134513.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9244137452.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9244148336.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9244150641.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 93814107692769.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 3963490791.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 7193452166.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 301818806.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9244021842.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 4637156063.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9174353649.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 11599969557.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 301819020.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 6993754725.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9244111257.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 6494077172.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 11572095427.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9244095135.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 11584287440.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 301819154.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 7193386173.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9244145658.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9244014391.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9244038785.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 9244091757.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 7193455510.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 4637431811.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 301818464.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 6445270994.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 48474294.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 62234425.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 376548738.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 376524487.png size=(420, 420)
[14:49:12] DEBUG: [local] hit 63690008.png size=(420, 420)
[14:49:12] INFO: [thumb] input=137 local_hits=137 need_fetch=0 size=150x150
[14:49:13] INFO: [grid] done items=137 tile=150 bytes=1092575
[14:49:15] INFO: [grid] start items=81 tile=150 size=150x150
[14:49:15] DEBUG: [local] hit 15697459.png size=(420, 420)
[14:49:15] DEBUG: [local] hit 6405194951.png size=(420, 420)
[14:49:15] DEBUG: [local] hit 16810724254.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 17269521066.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 17405570916.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 15920848733.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 14440043838.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 15879832307.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 17330318143.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 74108785680678.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 16957090879.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 12262003814.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 15821749930.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 16687774345.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 18473155384.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 6807837252.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 17563335036.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 18516457419.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 17564588126.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 6774189421.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 122067820905006.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 18948112735.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 18233063806.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 91650095765236.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 14999875848.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 8041171606.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 15101983120.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 17039389777.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 16771367819.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 16264305551.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 11660678371.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 8780017969.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 16265047366.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 17108858606.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 17779108068.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 11713115171.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 17405054612.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 16292136577.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 6275981862.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 13700469376.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 11329623626.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 4381828509.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 1772336109.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 48474313.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 607700713.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 617605556.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 2646473721.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 3033908130.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 3033910400.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 3398308134.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 3403874988.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 3409612660.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 3438342658.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 3443038622.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 3499972183.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 3656493304.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 3662265036.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 3822880197.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 3940375351.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 3992084515.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 4047554959.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 4094878701.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 4154538250.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 4246228452.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 4324158403.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 4381707497.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 4391384843.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 4489239608.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 4584029953.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 4584042059.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 4622081834.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 4645400486.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 4645404679.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 4819740796.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 126442429226538.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 104117401833251.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 2493590711.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 607702162.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 139610147.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 417457461.png size=(420, 420)
[14:49:16] DEBUG: [local] hit 102611803.png size=(420, 420)
[14:49:16] INFO: [thumb] input=81 local_hits=81 need_fetch=0 size=150x150
[14:49:17] INFO: [grid] done items=81 tile=150 bytes=634839
[14:49:18] INFO: [grid] start items=10 tile=150 size=150x150
[14:49:18] DEBUG: [local] hit 746767604.png size=(420, 420)
[14:49:18] DEBUG: [local] hit 86498113.png size=(420, 420)
[14:49:18] DEBUG: [local] hit 2499654905.png size=(420, 420)
[14:49:18] DEBUG: [local] hit 6494064291.png size=(420, 420)
[14:49:18] DEBUG: [local] hit 2493588193.png size=(420, 420)
[14:49:18] DEBUG: [local] hit 6445269791.png size=(420, 420)
[14:49:18] DEBUG: [local] hit 86498048.png size=(420, 420)
[14:49:18] DEBUG: [local] hit 6340227.png size=(420, 420)
[14:49:18] DEBUG: [local] hit 6340213.png size=(420, 420)
[14:49:18] DEBUG: [local] hit 6340101.png size=(420, 420)
[14:49:18] INFO: [thumb] input=10 local_hits=10 need_fetch=0 size=150x150
[14:49:18] INFO: [grid] done items=10 tile=150 bytes=104039
[14:49:51] INFO: [imagegen] cwd=C:\Users\Timox\Downloads\BOTIK-main\BOTIK-main READY_ITEM_DIR=C:\Users\Timox\Downloads\BOTIK-main\BOTIK-main\item_images DEBUG=True
[14:50:14] INFO: [grid] start items=96 tile=150 size=420x420
[14:50:15] INFO: [thumb] input=96 local_hits=96 need_fetch=0 size=420x420
[14:50:16] INFO: [grid] done items=96 cols=10 rows=10 tile=150 bytes=869670
[14:50:18] INFO: [grid] start items=279 tile=150 size=420x420
[14:50:18] INFO: [thumb] input=279 local_hits=279 need_fetch=0 size=420x420
[14:50:21] INFO: [grid] done items=279 cols=17 rows=17 tile=150 bytes=1461988
[14:50:25] INFO: [grid] start items=21 tile=150 size=420x420
[14:50:25] INFO: [thumb] input=21 local_hits=21 need_fetch=0 size=420x420
[14:50:25] INFO: [grid] done items=21 cols=5 rows=5 tile=150 bytes=247842
[14:50:26] INFO: [grid] start items=19 tile=150 size=420x420
[14:50:26] INFO: [thumb] input=19 local_hits=19 need_fetch=0 size=420x420
[14:50:26] INFO: [grid] done items=19 cols=5 rows=4 tile=150 bytes=192835
[14:50:27] INFO: [grid] start items=4 tile=150 size=420x420
[14:50:27] INFO: [thumb] input=4 local_hits=4 need_fetch=0 size=420x420
[14:50:27] INFO: [grid] done items=4 cols=2 rows=2 tile=150 bytes=80965
[14:50:27] INFO: [grid] start items=137 tile=150 size=420x420
[14:50:28] INFO: [thumb] input=137 local_hits=137 need_fetch=0 size=420x420
[14:50:29] INFO: [grid] done items=137 cols=12 rows=12 tile=150 bytes=1210518
[14:50:32] INFO: [grid] start items=81 tile=150 size=420x420
[14:50:33] INFO: [thumb] input=81 local_hits=81 need_fetch=0 size=420x420
[14:50:34] INFO: [grid] done items=81 cols=9 rows=9 tile=150 bytes=680585
[14:50:35] INFO: [grid] start items=10 tile=150 size=420x420
[14:50:35] INFO: [thumb] input=10 local_hits=10 need_fetch=0 size=420x420
[14:50:36] INFO: [grid] done items=10 cols=4 rows=3 tile=150 bytes=165171
